"Calling_Number";"Calling_IMEI";"Date";"Heure";"Type";"Duration";"Called_Number";"Called_IMEI";"Forward_Number";"End Time"
"4RU9UU98852";;26/01/2017;15:03:46;"Incoming Call";"00:01:41";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";26.01.2017 15:05:27
"4RU8UU64IUU";"35384RI88R5889I";26/01/2017;15:04:40;"Outgoing Call";"00:00:34";"4RU6UU6U223";;;26.01.2017 15:05:14
"4RU64I8I242";"353R2RIU44R94RI";26/01/2017;15:06:37;"Outgoing Call";"00:08:02";"4R2R644I2RR";;"4R2R644I2RR";26.01.2017 15:14:39
"4RU8UU64IUU";"35384RI88R5889I";26/01/2017;15:10:05;"Outgoing Call";"00:00:15";"4RU6UU6U223";;;
"4RU8UU64IUU";"35384RI88R5889I";26/01/2017;15:13:56;"Outgoing Call";"00:00:30";"4RU6UU6U223";;;26.01.2017 15:14:26
"4RU64I8I242";"353R2RIU44R94RI";26/01/2017;15:18:39;"Outgoing Call";"00:03:27";"4RU89R984U4";;"4RU89R984U4";26.01.2017 15:22:06
"4RU8623UR25";;26/01/2017;15:24:22;"Incoming Call";"00:00:15";"4RU8UU64IUU";;;
"4RU8623UR25";;26/01/2017;15:24:23;"Incoming Call";"00:00:15";"4RU8UU64IUU";"35384RI88R5889I";;26.01.2017 15:24:38
"4RU9R3I294I";;26/01/2017;15:24:45;"Incoming Call";"00:00:22";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";26.01.2017 15:25:07
"4RU64I8I242";"353R2RIU44R94RI";26/01/2017;15:34:20;"Outgoing Call";"00:00:59";"4RU9435IR43";;"4RU9435IR43";26.01.2017 15:35:19
"4RU9435IR43";;26/01/2017;15:43:56;"Incoming Call";"00:00:32";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";26.01.2017 15:44:28
"4RU9435IR43";;26/01/2017;15:46:50;"Incoming Call";"00:00:16";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";26.01.2017 15:47:06
"4RU64I8I242";"353R2RIU44R94RI";26/01/2017;15:48:49;"Outgoing Call";"00:00:19";"4RU9435IR43";;"4RU9435IR43";26.01.2017 15:49:08
"4RU9435IR43";;26/01/2017;15:53:46;"Incoming Call";"00:00:23";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";26.01.2017 15:54:09
"4RU64I8I242";"353R2RIU44R94RIR";26/01/2017;15:55:06;"Outgoing SMS";"00:00:00";"4RU9R568462";;"4RU6598III6";
"4RU9435IR43";;26/01/2017;15:56:43;"Incoming Call";"00:00:43";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";26.01.2017 15:57:26
"4RU9435IR43";;26/01/2017;15:57:48;"Incoming Call";"00:00:47";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";26.01.2017 15:58:35
"4RU64I8I242";"353R2RIU44R94RI";26/01/2017;16:01:19;"Outgoing Call";"00:00:21";"4RU89R984U4";;"4RU89R984U4";26.01.2017 16:01:40
"4RU64I8I242";"353R2RIU44R94RI";26/01/2017;16:02:00;"Outgoing Call";"00:00:43";"4RU9435IR43";;"4RU9435IR43";26.01.2017 16:02:43
"4RU98IUI334";;26/01/2017;16:04:25;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU94999II5";
"4R4355IUR4U";;26/01/2017;16:11:11;"Incoming Call";"00:00:27";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";26.01.2017 16:11:38
"4RU98IUI334";;26/01/2017;16:29:29;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU94999II5";
"4RU64R48IR5";;26/01/2017;16:31:58;"Incoming Call";"00:00:20";"4RU8UU64IUU";;;
"4RU64R48IR5";;26/01/2017;16:31:58;"Incoming Call";"00:00:20";"4RU8UU64IUU";"35384RI88R5889I";;26.01.2017 16:32:18
"4RU64I8I242";"353R2RIU44R94RI";26/01/2017;17:21:10;"Outgoing Call";"00:00:29";"4RU89R984U4";;"4RU89R984U4";26.01.2017 17:21:39
"4RU64I8I242";"353R2RIU44R94RI";26/01/2017;17:31:14;"Outgoing Call";"00:00:19";"4RU89R984U4";;"4RU89R984U4";26.01.2017 17:31:33
"4RU9435IR43";;26/01/2017;17:43:16;"Incoming Call";"00:00:24";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";26.01.2017 17:43:40
"4RU8UU64IUU";;26/01/2017;17:47:22;"Outgoing Call";"00:00:04";"4R244684443";;;
"4RU8UU64IUU";"35384RI88R5889I";26/01/2017;17:47:22;"Outgoing Call";"00:00:03";"4R244684443";;;26.01.2017 17:47:25
"4R582R5IIII";;26/01/2017;17:51:15;"Forward";"00:00:00";"4RU8UU64IUU";;"4RU8UU64IUU";
"4R582R5IIII";;26/01/2017;17:51:15;"Incoming Call";"00:00:00";"4RU8UU64IUU";;;
"4RU8UU64IUU";;26/01/2017;17:51:16;"Outgoing Call";"00:00:31";"4R244684443";;;
"4RU8UU64IUU";"35384RI88R5889I";26/01/2017;17:51:16;"Outgoing Call";"00:00:30";"4R244684443";;;26.01.2017 17:51:46
"4RU64R48IR5";;26/01/2017;17:51:17;"Forward";"00:00:07";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU64R48IR5";;26/01/2017;17:51:17;"Incoming Call";"00:00:07";"4RU8UU64IUU";;;
"4RU64R48IR5";;26/01/2017;17:51:34;"Forward";"00:00:06";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU64R48IR5";;26/01/2017;17:51:34;"Incoming Call";"00:00:06";"4RU8UU64IUU";;;
"4RU8UU64IUU";;26/01/2017;17:51:59;"Outgoing Call";"00:00:07";"4R244684443";;;
"4RU8UU64IUU";"35384RI88R5889I";26/01/2017;17:51:59;"Outgoing Call";"00:00:06";"4R244684443";;;26.01.2017 17:52:05
"4RU64R48IR5";;26/01/2017;17:53:13;"Incoming Call";"00:00:32";"4RU8UU64IUU";;;
"4RU64R48IR5";;26/01/2017;17:53:13;"Incoming Call";"00:00:32";"4RU8UU64IUU";"35384RI88R5889I";;26.01.2017 17:53:45
"4RU64I8I242";"353R2RIU44R94RI";26/01/2017;17:55:14;"Outgoing Call";"00:00:28";"4RU9835RI39";;"4RU9835RI39";26.01.2017 17:55:42
"4RU64I8I242";"353R2RIU44R94RI";26/01/2017;18:11:36;"Outgoing Call";"00:00:35";"4RU6586I242";;"4RU6586I242";26.01.2017 18:12:11
"4RU64I8I242";"353R2RIU44R94RI";26/01/2017;18:33:00;"Outgoing Call";"00:00:24";"4RU6586I242";;"4RU6586I242";26.01.2017 18:33:24
"4RU89R984U4";;26/01/2017;18:36:30;"Incoming Call";"00:00:45";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";26.01.2017 18:37:15
"4RU64I8I242";"353R2RIU44R94RI";26/01/2017;19:12:36;"Outgoing Call";"00:00:42";"4RU9835RI39";;"4RU9835RI39";26.01.2017 19:13:18
"4RU89R984U4";;26/01/2017;19:17:57;"Incoming Call";"00:01:05";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";26.01.2017 19:19:02
"4RU64I8I242";"353R2RIU44R94RI";26/01/2017;19:50:34;"Outgoing Call";"00:00:30";"4RU86R3U224";;"4RU86R3U224";26.01.2017 19:51:04
"4RU64I8I242";"353R2RIU44R94RI";26/01/2017;20:13:02;"Outgoing Call";"00:00:28";"4RU9R3I294I";;"4RU9R3I294I";26.01.2017 20:13:30
"4RU8623UR25";;26/01/2017;20:14:00;"Incoming Call";"00:00:54";"4RU8UU64IUU";;;
"4RU8623UR25";;26/01/2017;20:14:00;"Incoming Call";"00:00:54";"4RU8UU64IUU";"35384RI88R5889I";;26.01.2017 20:14:54
"4RU64I8I242";"353R2RIU44R94RI";26/01/2017;20:23:52;"Outgoing Call";"00:01:14";"4RU9835RI39";;"4RU9835RI39";26.01.2017 20:25:06
"4RU64I8I242";"353R2RIU44R94RI";26/01/2017;20:26:38;"Outgoing Call";"00:01:35";"4RU6396I242";;"4RU6396I242";26.01.2017 20:28:13
"4RU64I8I242";"353R2RIU44R94RI";26/01/2017;20:35:12;"Outgoing Call";"00:00:50";"4RU9835RI39";;"4RU9835RI39";26.01.2017 20:36:02
"4RU8UU64IUU";"35384RI88R5889I";26/01/2017;21:09:24;"Outgoing SMS";"00:00:00";"4RU64R48IR5";;;
"4RU8623UR25";;26/01/2017;22:21:27;"Incoming Call";"00:00:25";"4RU8UU64IUU";;;
"4RU8623UR25";;26/01/2017;22:21:27;"Incoming Call";"00:00:25";"4RU8UU64IUU";"35384RI88R5889I";;26.01.2017 22:21:52
"4RU64R48IR5";;26/01/2017;22:35:04;"Incoming Call";"00:01:23";"4RU8UU64IUU";;;
"4RU64R48IR5";;26/01/2017;22:35:04;"Incoming Call";"00:01:23";"4RU8UU64IUU";"35384RI88R5889I";;26.01.2017 22:36:27
"4RU8UU64IUU";"35384RI88R5889I";26/01/2017;23:06:32;"Outgoing SMS";"00:00:00";"4RU8U338494";;;
"4RU8UU64IUU";;26/01/2017;23:08:25;"Outgoing Call";"00:01:47";"4RU64R48IR5";;;
"4RU8UU64IUU";"35384RI88R5889I";26/01/2017;23:08:25;"Outgoing Call";"00:01:46";"4RU64R48IR5";;;26.01.2017 23:10:11
"4RU8UU64IUU";"35384RI88R5889I";26/01/2017;23:10:44;"Outgoing Call";"00:00:05";"4RU8U338494";;;26.01.2017 23:10:49
"4RU64R48IR5";;26/01/2017;23:23:57;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";;26/01/2017;23:26:41;"Outgoing Call";"00:02:02";"4RU64R48IR5";;;
"4RU8UU64IUU";"35384RI88R5889I";26/01/2017;23:26:42;"Outgoing Call";"00:02:02";"4RU64R48IR5";;;26.01.2017 23:28:44
"4RU8UU64IUU";"35384RI88R5889I";26/01/2017;23:29:11;"Outgoing Call";"00:00:34";"4RU8U338494";;;26.01.2017 23:29:45
"4RU8U338494";;26/01/2017;23:31:43;"Incoming Call";"00:01:51";"4RU8UU64IUU";;;
"4RU8U338494";;26/01/2017;23:31:43;"Incoming Call";"00:01:51";"4RU8UU64IUU";"35384RI88R5889I";;26.01.2017 23:33:34
"4RU8UU64IUU";"35384RI88R5889I";26/01/2017;23:34:00;"Outgoing SMS";"00:00:00";"4RU64R48IR5";;;
"4RU64R48IR5";;26/01/2017;23:37:12;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";;26/01/2017;23:53:26;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";26/01/2017;23:53:48;"Outgoing SMS";"00:00:00";"4RU8U338494";;;
"4RU8UU64IUU";;27/01/2017;00:11:26;"Outgoing Call";"00:01:17";"4RU64R48IR5";;;
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;00:11:26;"Outgoing Call";"00:01:17";"4RU64R48IR5";;;27.01.2017 00:12:43
"4RU98IUI334";;27/01/2017;08:47:11;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU94999II5";
"4RU95228R68";;27/01/2017;08:58:55;"Incoming Call";"00:11:19";"4RU8UU64IUU";;;
"4RU95228R68";;27/01/2017;08:58:55;"Incoming Call";"00:11:19";"4RU8UU64IUU";"35384RI88R5889I";;27.01.2017 09:10:14
"4R582R5IIII";;27/01/2017;09:02:27;"Forward";"00:00:07";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU95228R68";;27/01/2017;09:10:37;"Incoming Call";"00:01:28";"4RU8UU64IUU";"35384RI88R5889I";;27.01.2017 09:12:05
"4RU95228R68";;27/01/2017;09:10:38;"Incoming Call";"00:01:28";"4RU8UU64IUU";;;
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;09:17:40;"Outgoing Call";"00:00:51";"4RU92R3538U";;"4RU92R3538U";27.01.2017 09:18:31
"4RU6589R844";;27/01/2017;09:51:45;"Incoming Call";"00:00:24";"4RU8UU64IUU";;;
"4RU6589R844";;27/01/2017;09:51:45;"Incoming Call";"00:00:24";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;09:56:08;"Outgoing Call";"00:00:30";"4RU9UI4295I";;"4RU9UI4295I";27.01.2017 09:56:38
"4RU9UU98852";;27/01/2017;10:18:46;"Incoming Call";"00:02:07";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.01.2017 10:20:53
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;10:32:58;"Outgoing Call";"00:01:39";"4RU6UU6U223";;;27.01.2017 10:34:37
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;10:58:39;"Outgoing Call";"00:01:31";"4RU935R42R4";;"4RU935R42R4";27.01.2017 11:00:10
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;11:13:48;"Outgoing Call";"00:00:09";"4RU9835RI39";;"4RU9835RI39";27.01.2017 11:13:57
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;11:50:25;"Outgoing Call";"00:00:41";"4RU939IUIIU";;"4RU939IUIIU";27.01.2017 11:51:06
"4RU8623UR25";;27/01/2017;12:24:51;"Incoming Call";"00:01:35";"4RU8UU64IUU";;;
"4RU8623UR25";;27/01/2017;12:24:51;"Incoming Call";"00:01:35";"4RU8UU64IUU";"35384RI88R5889I";;27.01.2017 12:26:26
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;12:25:33;"Outgoing Call";"00:00:42";"4RU6U334RI3";;"4RU6U334RI3";27.01.2017 12:26:15
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;12:26:37;"Outgoing Call";"00:00:53";"4RU62R64663";;"4RU62R64663";27.01.2017 12:27:30
"4RU62R64663";;27/01/2017;12:37:13;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RIR";"4RU6598III3";
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;13:04:13;"Outgoing Call";"00:00:11";"4RU62R64663";;"4RU62R64663";27.01.2017 13:04:24
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;13:18:08;"Outgoing Call";"00:00:32";"4RU6UU6U223";;;27.01.2017 13:18:40
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;13:53:55;"Outgoing Call";"00:02:39";"4RU9835RI39";;;27.01.2017 13:56:34
"4RU6U4I2R92";;27/01/2017;14:05:17;"Incoming Call";"00:05:19";"4RU8UU64IUU";;;
"4RU6U4I2R92";;27/01/2017;14:05:17;"Incoming Call";"00:05:19";"4RU8UU64IUU";"35384RI88R5889I";;27.01.2017 14:10:36
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;14:13:14;"Outgoing Call";"00:00:27";"4RU9835RI39";;"4RU9835RI39";27.01.2017 14:13:41
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;14:14:27;"Outgoing Call";"00:00:15";"4R22U35683I";;"4R22U35683I";27.01.2017 14:14:42
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;14:15:28;"Outgoing Call";"00:02:50";"4R22U35683I";;"4R22U35683I";27.01.2017 14:18:18
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;14:30:04;"Outgoing Call";"00:01:01";"4RU639I2R4I";;"4RU639I2R4I";27.01.2017 14:31:05
"4RU639I2R4I";;27/01/2017;14:36:06;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RIR";"4RU6598III3";
"4RUU9U55R43";;27/01/2017;14:41:31;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;14:42:01;"Outgoing Call";"00:02:32";"4RU6UU6U223";;;27.01.2017 14:44:33
"4RU64I8I242";"353R2RIU44R94RIR";27/01/2017;14:49:55;"Outgoing SMS";"00:00:00";"4RU639I2R4I";;"4RU6598III6";
"4RU8623UR25";;27/01/2017;14:53:49;"Incoming Call";"00:00:37";"4RU8UU64IUU";;;
"4RU8623UR25";;27/01/2017;14:53:49;"Incoming Call";"00:00:37";"4RU8UU64IUU";"35384RI88R5889I";;27.01.2017 14:54:26
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;14:54:13;"Outgoing Call";"00:00:31";"4RU62R64663";;"4RU62R64663";27.01.2017 14:54:44
"4RU9UU98852";;27/01/2017;14:56:37;"Incoming Call";"00:00:39";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.01.2017 14:57:16
"4RU64I8I242";"353R2RIU44R94RIR";27/01/2017;15:08:55;"Outgoing SMS";"00:00:00";"4RU639I2R4I";;"4RU6598III6";
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;15:09:40;"Outgoing Call";"00:02:07";"4R86IU9459UI68";;"4R86IU9459UI68";27.01.2017 15:11:47
"4RU639I2R4I";;27/01/2017;15:09:41;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RIR";"4RU6598III3";
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;15:12:46;"Outgoing Call";"00:00:15";"4RU6664U2R8";;"4RU6664U2R8";27.01.2017 15:13:01
"4RU8UU64IUU";;27/01/2017;15:17:20;"Outgoing Call";"00:00:53";"4RU8623UR25";;;
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;15:17:20;"Outgoing Call";"00:00:53";"4RU8623UR25";;;27.01.2017 15:18:13
"4RUU9U55R43";;27/01/2017;15:20:53;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU9244929I";;27/01/2017;15:21:44;"Incoming Call";"00:00:44";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.01.2017 15:22:28
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;15:22:20;"Outgoing Call";"00:01:32";"4RUU9U55R43";;;27.01.2017 15:23:52
"4RU8U338494";;27/01/2017;15:23:40;"Forward";"00:00:08";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU8U338494";;27/01/2017;15:23:40;"Incoming Call";"00:00:08";"4RU8UU64IUU";;;
"4RU8UU64IUU";;27/01/2017;15:24:33;"Outgoing Call";"00:00:09";"4RU64R48IR5";;;
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;15:24:33;"Outgoing Call";"00:00:08";"4RU64R48IR5";;;27.01.2017 15:24:41
"4RU8UU64IUU";;27/01/2017;15:27:32;"Outgoing Call";"00:00:45";"4RU8623UR25";;;
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;15:27:32;"Outgoing Call";"00:00:45";"4RU8623UR25";;;27.01.2017 15:28:17
"4RU64R48IR5";;27/01/2017;15:31:18;"Incoming Call";"00:02:03";"4RU8UU64IUU";;;
"4RU64R48IR5";;27/01/2017;15:31:18;"Incoming Call";"00:02:03";"4RU8UU64IUU";"35384RI88R5889I";;27.01.2017 15:33:21
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;15:34:37;"Outgoing Call";"00:00:04";"4RU6UU6U223";;;27.01.2017 15:34:41
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;15:34:49;"Outgoing Call";"00:00:05";"4RU6UU6U223";;;27.01.2017 15:34:54
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;15:36:02;"Outgoing Call";"00:00:28";"4RU6UU6U223";;;27.01.2017 15:36:30
"4RU8U338494";;27/01/2017;15:39:07;"Incoming Call";"00:00:16";"4RU8UU64IUU";;;
"4RU8U338494";;27/01/2017;15:39:07;"Incoming Call";"00:00:16";"4RU8UU64IUU";"35384RI88R5889I";;27.01.2017 15:39:23
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;15:43:51;"Outgoing Call";"00:00:10";"4RUU9U55R43";;;27.01.2017 15:44:01
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;15:48:45;"Outgoing Call";"00:00:27";"4RU9835RI39";;"4RU9835RI39";27.01.2017 15:49:12
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;16:11:49;"Outgoing Call";"00:00:14";"4RU6664U2R8";;"4RU6664U2R8";
"4RU8UU64IUU";;27/01/2017;16:13:31;"Outgoing Call";"00:00:09";"4RU8623UR25";;;
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;16:13:31;"Outgoing Call";"00:00:09";"4RU8623UR25";;;27.01.2017 16:13:40
"4RU62R64663";;27/01/2017;16:13:45;"Incoming Call";"00:00:03";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.01.2017 16:13:48
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;16:14:11;"Outgoing Call";"00:00:41";"4RU62R64663";;"4RU62R64663";27.01.2017 16:14:52
"4RU9UU98852";;27/01/2017;16:19:48;"Incoming Call";"00:00:43";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";
"4RU64I8I242";;27/01/2017;16:24:29;"Forward";"00:00:07";"4RU6664U2R8";;"4RU6664U2R8";
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;16:24:29;"Outgoing Call";"00:00:06";"4RU6664U2R8";;"4RU6664U2R8";
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;16:24:45;"Outgoing Call";"00:00:35";"4RU6664U2R8";;"4RU6664U2R8";27.01.2017 16:25:20
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;16:29:06;"Outgoing Call";"00:00:09";"4RU62R64663";;"4RU62R64663";27.01.2017 16:29:15
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;16:56:09;"Outgoing Call";"00:00:36";"4RU9835RI39";;"4RU9835RI39";27.01.2017 16:56:45
"4RU8623UR25";;27/01/2017;16:56:41;"Incoming Call";"00:03:21";"4RU8UU64IUU";;;
"4RU8623UR25";;27/01/2017;16:56:41;"Incoming Call";"00:03:21";"4RU8UU64IUU";"35384RI88R5889I";;27.01.2017 17:00:02
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;17:04:28;"Outgoing Call";"00:00:11";"4R8II8IIR2I";;;27.01.2017 17:04:39
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;17:04:47;"Outgoing Call";"00:00:22";"4R8II8IIR2I";;;27.01.2017 17:05:09
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;17:29:38;"Outgoing Call";"00:00:54";"4RU9835RI39";;"4RU9835RI39";27.01.2017 17:30:32
"4RU64I8I242";"353R2RIU44R94RI";27/01/2017;17:36:27;"Outgoing Call";"00:00:30";"4RU9835RI39";;"4RU9835RI39";27.01.2017 17:36:57
"4RU8UU64IUU";;27/01/2017;18:35:22;"Outgoing Call";"00:00:16";"4RU8623UR25";;;
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;18:35:22;"Outgoing Call";"00:00:16";"4RU8623UR25";;;27.01.2017 18:35:38
"4RU64R48IR5";;27/01/2017;18:42:21;"Forward";"00:00:04";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU64R48IR5";;27/01/2017;18:42:21;"Incoming Call";"00:00:04";"4RU8UU64IUU";;;
"4RU8UU64IUU";;27/01/2017;18:46:24;"Outgoing Call";"00:02:36";"4RU64R48IR5";;;
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;18:46:24;"Outgoing Call";"00:02:36";"4RU64R48IR5";;;27.01.2017 18:49:00
"4RU8U338494";;27/01/2017;19:14:28;"Forward";"00:00:07";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU8U338494";;27/01/2017;19:14:28;"Incoming Call";"00:00:07";"4RU8UU64IUU";;;
"4RU8U338494";;27/01/2017;19:16:47;"Forward";"00:00:03";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU8U338494";;27/01/2017;19:16:47;"Incoming Call";"00:00:03";"4RU8UU64IUU";;;
"4RU8U338494";;27/01/2017;19:17:25;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;19:18:59;"Outgoing SMS";"00:00:00";"4RU8U338494";;;
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;19:19:05;"Outgoing SMS";"00:00:00";"4RU8U338494";;;
"4RU8UU64IUU";;27/01/2017;20:14:09;"Outgoing Call";"00:00:49";"4RU64R48IR5";;;
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;20:14:09;"Outgoing Call";"00:00:49";"4RU64R48IR5";;;27.01.2017 20:14:58
"4RU64R48IR5";;27/01/2017;20:27:59;"Incoming Call";"00:00:16";"4RU8UU64IUU";;;
"4RU64R48IR5";;27/01/2017;20:27:59;"Incoming Call";"00:00:16";"4RU8UU64IUU";"35384RI88R5889I";;27.01.2017 20:28:15
"4RU64R48IR5";;27/01/2017;20:32:35;"Incoming Call";"00:00:10";"4RU8UU64IUU";;;
"4RU64R48IR5";;27/01/2017;20:32:35;"Incoming Call";"00:00:10";"4RU8UU64IUU";"35384RI88R5889I";;27.01.2017 20:32:45
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;20:57:40;"Outgoing SMS";"00:00:00";"4RU8U338494";;;
"4RU8U338494";;27/01/2017;21:23:34;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU64I8I242";;27/01/2017;21:24:12;"Outgoing Call";"00:00:02";"4RU92RI4RR4";;"4RU92RI4RR4";
"4RU64I8I242";;27/01/2017;21:25:33;"Outgoing SMS";"00:00:00";"4RU6598IIII";;"4RU6598IIII";
"4RU64I8I242";;27/01/2017;21:40:34;"Outgoing SMS";"00:00:00";"4RU6598IIII";;"4RU6598IIII";
"4RU8U338494";;27/01/2017;21:46:29;"Incoming Call";"00:01:00";"4RU8UU64IUU";;;
"4RU8U338494";;27/01/2017;21:46:29;"Incoming Call";"00:01:01";"4RU8UU64IUU";"35384RI88R5889I";;27.01.2017 21:47:30
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;22:02:18;"Outgoing Call";"00:00:00";"4RU8623UR25";;;27.01.2017 22:02:18
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;22:02:55;"Outgoing Call";"00:00:01";"4RU8623UR25";;;27.01.2017 22:02:56
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;22:06:47;"Outgoing Call";"00:00:00";"4RU8623UR25";;;27.01.2017 22:06:47
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;22:09:44;"Outgoing Call";"00:00:00";"4RU8623UR25";;;27.01.2017 22:09:44
"4RU64I8I242";;27/01/2017;22:09:51;"Outgoing SMS";"00:00:00";"4RU6598IIII";;"4RU6598IIII";
"4RU8UU64IUU";"35384RI88R5889I";27/01/2017;22:21:35;"Outgoing Call";"00:00:05";"4RU8623UR25";;;27.01.2017 22:21:40
"4RU8623UR25";;27/01/2017;22:25:50;"Forward";"00:00:01";"4RU8UU64IUU";;"4RU8UU64IUU";
"U882";;27/01/2017;22:25:52;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8623UR25";;27/01/2017;22:25:56;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";;27/01/2017;22:26:55;"Incoming Call";"00:00:23";"4RU8UU64IUU";;;
"4RU8U338494";;27/01/2017;22:26:55;"Incoming Call";"00:00:23";"4RU8UU64IUU";"35384RI88R5889I";;27.01.2017 22:27:18
"4RU64I8I242";;28/01/2017;00:55:45;"Outgoing SMS";"00:00:00";"4RU6598IIII";;"4RU6598IIII";
"4RU64I8I242";;28/01/2017;00:55:46;"Outgoing SMS";"00:00:00";"4RU6598IIII";;"4RU6598IIII";
"4RU8623UR25";;28/01/2017;01:18:03;"Incoming Call";"00:00:18";"4RU8UU64IUU";;;
