order_id;order_date;product_name;product_type;size;colour;unit_price;description;quantity;customer;gender and age;address
155;2021-6-30;Windbreaker;Jacket;M;blue;109;A blue coloured, M sized, Windbreaker Jacket;1;Glenn Keri;Non-binary,61;4838 Jacobi HillApt. 825, Port Ellaside 2848, New South Wales, Australia
156;2021-7-10;Tracksuit Bottoms;Trousers;L;indigo;91;A indigo coloured, L sized, Tracksuit Bottoms Trousers;1;Herschel Verdey;Female,26;2752 Lily RoadApt. 721, Jacobport 3249, New South Wales, Australia
156;2021-7-10;High-Waisted;Trousers;XS;red;98;A red coloured, XS sized, High-Waisted Trousers;2;Herschel Verdey;Female,26;2752 Lily RoadApt. 721, Jacobport 3249, New South Wales, Australia
156;2021-7-10;Denim;Jacket;L;green;92;A green coloured, L sized, Denim Jacket;2;Herschel Verdey;Female,26;2752 Lily RoadApt. 721, Jacobport 3249, New South Wales, Australia
156;2021-7-10;Trench Coat;Jacket;XL;green;112;A green coloured, XL sized, Trench Coat Jacket;1;Herschel Verdey;Female,26;2752 Lily RoadApt. 721, Jacobport 3249, New South Wales, Australia
156;2021-7-10;Puffer;Jacket;XS;green;110;A green coloured, XS sized, Puffer Jacket;3;Herschel Verdey;Female,26;2752 Lily RoadApt. 721, Jacobport 3249, New South Wales, Australia
157;2021-4-7;Drawstring;Trousers;L;orange;104;A orange coloured, L sized, Drawstring Trousers;3;Patin Circuit;Genderqueer,62;976 Murray Station StApt. 036, Langfort 3227, Tasmania, Australia
157;2021-4-7;Bomber;Jacket;XS;indigo;90;A indigo coloured, XS sized, Bomber Jacket;1;Patin Circuit;Genderqueer,62;976 Murray Station StApt. 036, Langfort 3227, Tasmania, Australia
157;2021-4-7;Windbreaker;Jacket;L;red;109;A red coloured, L sized, Windbreaker Jacket;2;Patin Circuit;Genderqueer,62;976 Murray Station StApt. 036, Langfort 3227, Tasmania, Australia
157;2021-4-7;Denim;Jacket;M;blue;92;A blue coloured, M sized, Denim Jacket;1;Patin Circuit;Genderqueer,62;976 Murray Station StApt. 036, Langfort 3227, Tasmania, Australia
158;2021-7-13;High-Waisted;Trousers;L;green;98;A green coloured, L sized, High-Waisted Trousers;2;Tucky Kitchaside;Female,57;381 Matthew Estate DrSuite 656, East Zacharystad 6351, Queensland, Australia
158;2021-7-13;Slim-Fit;Trousers;XS;violet;119;A violet coloured, XS sized, Slim-Fit Trousers;2;Tucky Kitchaside;Female,57;381 Matthew Estate DrSuite 656, East Zacharystad 6351, Queensland, Australia
158;2021-7-13;Chambray;Shirt;L;indigo;105;A indigo coloured, L sized, Chambray Shirt;1;Tucky Kitchaside;Female,57;381 Matthew Estate DrSuite 656, East Zacharystad 6351, Queensland, Australia
158;2021-7-13;Denim;Shirt;XS;indigo;115;A indigo coloured, XS sized, Denim Shirt;2;Tucky Kitchaside;Female,57;381 Matthew Estate DrSuite 656, East Zacharystad 6351, Queensland, Australia
158;2021-7-13;Polo;Shirt;M;yellow;117;A yellow coloured, M sized, Polo Shirt;2;Tucky Kitchaside;Female,57;381 Matthew Estate DrSuite 656, East Zacharystad 6351, Queensland, Australia
158;2021-7-13;Flannel;Shirt;XS;violet;96;A violet coloured, XS sized, Flannel Shirt;3;Tucky Kitchaside;Female,57;381 Matthew Estate DrSuite 656, East Zacharystad 6351, Queensland, Australia
159;2021-9-5;Denim;Shirt;L;yellow;115;A yellow coloured, L sized, Denim Shirt;2;Shaylyn Musla;Bigender,71;814 Jayden MewsSuite 958, Josephland 994, South Australia, Australia
159;2021-9-5;Linen;Shirt;M;violet;116;A violet coloured, M sized, Linen Shirt;2;Shaylyn Musla;Bigender,71;814 Jayden MewsSuite 958, Josephland 994, South Australia, Australia
159;2021-9-5;Camp Collared;Shirt;XL;violet;112;A violet coloured, XL sized, Camp Collared Shirt;2;Shaylyn Musla;Bigender,71;814 Jayden MewsSuite 958, Josephland 994, South Australia, Australia
159;2021-9-5;Casual Slim Fit;Shirt;XS;indigo;113;A indigo coloured, XS sized, Casual Slim Fit Shirt;3;Shaylyn Musla;Bigender,71;814 Jayden MewsSuite 958, Josephland 994, South Australia, Australia
160;2021-7-31;Peacoat;Jacket;XS;violet;102;A violet coloured, XS sized, Peacoat Jacket;1;Bucky Cragell;Non-binary,23;345 Elijah TrailSuite 066, Gracemouth 9174, Northern Territory, Australia
160;2021-7-31;Denim;Shirt;M;yellow;115;A yellow coloured, M sized, Denim Shirt;1;Bucky Cragell;Non-binary,23;345 Elijah TrailSuite 066, Gracemouth 9174, Northern Territory, Australia
160;2021-7-31;Flannel;Shirt;XL;blue;96;A blue coloured, XL sized, Flannel Shirt;1;Bucky Cragell;Non-binary,23;345 Elijah TrailSuite 066, Gracemouth 9174, Northern Territory, Australia
160;2021-7-31;Pleated;Trousers;L;blue;90;A blue coloured, L sized, Pleated Trousers;1;Bucky Cragell;Non-binary,23;345 Elijah TrailSuite 066, Gracemouth 9174, Northern Territory, Australia
160;2021-7-31;Denim;Jacket;M;green;92;A green coloured, M sized, Denim Jacket;2;Bucky Cragell;Non-binary,23;345 Elijah TrailSuite 066, Gracemouth 9174, Northern Territory, Australia
160;2021-7-31;Cropped;Trousers;M;green;99;A green coloured, M sized, Cropped Trousers;1;Bucky Cragell;Non-binary,23;345 Elijah TrailSuite 066, Gracemouth 9174, Northern Territory, Australia
160;2021-7-31;Denim;Shirt;M;green;115;A green coloured, M sized, Denim Shirt;2;Bucky Cragell;Non-binary,23;345 Elijah TrailSuite 066, Gracemouth 9174, Northern Territory, Australia
160;2021-7-31;Cords;Trousers;L;red;113;A red coloured, L sized, Cords Trousers;2;Bucky Cragell;Non-binary,23;345 Elijah TrailSuite 066, Gracemouth 9174, Northern Territory, Australia
160;2021-7-31;Denim;Shirt;XL;indigo;115;A indigo coloured, XL sized, Denim Shirt;3;Bucky Cragell;Non-binary,23;345 Elijah TrailSuite 066, Gracemouth 9174, Northern Territory, Australia
160;2021-7-31;Slim-Fit;Trousers;S;orange;119;A orange coloured, S sized, Slim-Fit Trousers;1;Bucky Cragell;Non-binary,23;345 Elijah TrailSuite 066, Gracemouth 9174, Northern Territory, Australia
161;2021-3-22;Dress;Shirt;L;yellow;119;A yellow coloured, L sized, Dress Shirt;2;Melissa Partkya;Male,23;95 Rice Station StSuite 985, O'keefeton 2919, Tasmania, Australia
161;2021-3-22;High-Waisted;Trousers;M;blue;98;A blue coloured, M sized, High-Waisted Trousers;2;Melissa Partkya;Male,23;95 Rice Station StSuite 985, O'keefeton 2919, Tasmania, Australia
161;2021-3-22;Drawstring;Trousers;S;indigo;104;A indigo coloured, S sized, Drawstring Trousers;1;Melissa Partkya;Male,23;95 Rice Station StSuite 985, O'keefeton 2919, Tasmania, Australia
161;2021-3-22;Relaxed Leg;Trousers;S;indigo;95;A indigo coloured, S sized, Relaxed Leg Trousers;2;Melissa Partkya;Male,23;95 Rice Station StSuite 985, O'keefeton 2919, Tasmania, Australia
161;2021-3-22;Puffer;Jacket;L;indigo;110;A indigo coloured, L sized, Puffer Jacket;2;Melissa Partkya;Male,23;95 Rice Station StSuite 985, O'keefeton 2919, Tasmania, Australia
161;2021-3-22;Leather;Jacket;XS;red;113;A red coloured, XS sized, Leather Jacket;3;Melissa Partkya;Male,23;95 Rice Station StSuite 985, O'keefeton 2919, Tasmania, Australia
161;2021-3-22;Dress;Shirt;L;indigo;119;A indigo coloured, L sized, Dress Shirt;3;Melissa Partkya;Male,23;95 Rice Station StSuite 985, O'keefeton 2919, Tasmania, Australia
161;2021-3-22;Windbreaker;Jacket;M;indigo;109;A indigo coloured, M sized, Windbreaker Jacket;2;Melissa Partkya;Male,23;95 Rice Station StSuite 985, O'keefeton 2919, Tasmania, Australia
162;2021-4-25;Cords;Trousers;S;blue;113;A blue coloured, S sized, Cords Trousers;1;Ronni Gruszczak;Agender,41;535 Angelina CourtSuite 875, Jademouth 8422, Victoria, Australia
162;2021-4-25;Joggers;Trousers;M;red;94;A red coloured, M sized, Joggers Trousers;3;Ronni Gruszczak;Agender,41;535 Angelina CourtSuite 875, Jademouth 8422, Victoria, Australia
162;2021-4-25;Cropped;Trousers;S;orange;99;A orange coloured, S sized, Cropped Trousers;3;Ronni Gruszczak;Agender,41;535 Angelina CourtSuite 875, Jademouth 8422, Victoria, Australia
162;2021-4-25;Chinos;Trousers;XS;violet;100;A violet coloured, XS sized, Chinos Trousers;2;Ronni Gruszczak;Agender,41;535 Angelina CourtSuite 875, Jademouth 8422, Victoria, Australia
162;2021-4-25;Chinos;Trousers;XL;orange;100;A orange coloured, XL sized, Chinos Trousers;2;Ronni Gruszczak;Agender,41;535 Angelina CourtSuite 875, Jademouth 8422, Victoria, Australia
163;2021-6-12;Drawstring;Trousers;M;indigo;104;A indigo coloured, M sized, Drawstring Trousers;2;Minta Loble;Female,63;195 Wilson HillApt. 597, Lake Paigemouth 7587, Northern Territory, Australia
163;2021-6-12;Peacoat;Jacket;L;green;102;A green coloured, L sized, Peacoat Jacket;1;Minta Loble;Female,63;195 Wilson HillApt. 597, Lake Paigemouth 7587, Northern Territory, Australia
163;2021-6-12;Bomber;Jacket;L;red;90;A red coloured, L sized, Bomber Jacket;3;Minta Loble;Female,63;195 Wilson HillApt. 597, Lake Paigemouth 7587, Northern Territory, Australia
163;2021-6-12;Leather;Jacket;XL;blue;113;A blue coloured, XL sized, Leather Jacket;2;Minta Loble;Female,63;195 Wilson HillApt. 597, Lake Paigemouth 7587, Northern Territory, Australia
163;2021-6-12;Dress;Shirt;L;orange;119;A orange coloured, L sized, Dress Shirt;3;Minta Loble;Female,63;195 Wilson HillApt. 597, Lake Paigemouth 7587, Northern Territory, Australia
163;2021-6-12;Parka;Jacket;M;green;119;A green coloured, M sized, Parka Jacket;3;Minta Loble;Female,63;195 Wilson HillApt. 597, Lake Paigemouth 7587, Northern Territory, Australia
163;2021-6-12;Henley;Shirt;M;blue;92;A blue coloured, M sized, Henley Shirt;1;Minta Loble;Female,63;195 Wilson HillApt. 597, Lake Paigemouth 7587, Northern Territory, Australia
163;2021-6-12;Linen;Shirt;L;yellow;116;A yellow coloured, L sized, Linen Shirt;2;Minta Loble;Female,63;195 Wilson HillApt. 597, Lake Paigemouth 7587, Northern Territory, Australia
164;2021-5-21;Pleated;Trousers;M;yellow;90;A yellow coloured, M sized, Pleated Trousers;2;Chandal Fransinelli;Polygender,21;7048 Barrows CrescentSuite 562, Hackettchester 238, South Australia, Australia
164;2021-5-21;Cardigan;Jacket;XL;orange;118;A orange coloured, XL sized, Cardigan Jacket;1;Chandal Fransinelli;Polygender,21;7048 Barrows CrescentSuite 562, Hackettchester 238, South Australia, Australia
164;2021-5-21;Polo;Shirt;XS;violet;117;A violet coloured, XS sized, Polo Shirt;2;Chandal Fransinelli;Polygender,21;7048 Barrows CrescentSuite 562, Hackettchester 238, South Australia, Australia
164;2021-5-21;Oxford Cloth;Shirt;L;orange;114;A orange coloured, L sized, Oxford Cloth Shirt;1;Chandal Fransinelli;Polygender,21;7048 Barrows CrescentSuite 562, Hackettchester 238, South Australia, Australia
164;2021-5-21;Denim;Jacket;XS;orange;92;A orange coloured, XS sized, Denim Jacket;3;Chandal Fransinelli;Polygender,21;7048 Barrows CrescentSuite 562, Hackettchester 238, South Australia, Australia
165;2021-6-23;High-Waisted;Trousers;XS;yellow;98;A yellow coloured, XS sized, High-Waisted Trousers;3;Caroljean Elstob;Agender,41;5990 John View RdApt. 812, Lake Lukeberg 5989, South Australia, Australia
165;2021-6-23;Relaxed Leg;Trousers;XL;yellow;95;A yellow coloured, XL sized, Relaxed Leg Trousers;1;Caroljean Elstob;Agender,41;5990 John View RdApt. 812, Lake Lukeberg 5989, South Australia, Australia
165;2021-6-23;Denim;Shirt;L;yellow;115;A yellow coloured, L sized, Denim Shirt;2;Caroljean Elstob;Agender,41;5990 John View RdApt. 812, Lake Lukeberg 5989, South Australia, Australia
165;2021-6-23;Trench Coat;Jacket;XS;red;112;A red coloured, XS sized, Trench Coat Jacket;1;Caroljean Elstob;Agender,41;5990 John View RdApt. 812, Lake Lukeberg 5989, South Australia, Australia
165;2021-6-23;Parka;Jacket;XL;yellow;119;A yellow coloured, XL sized, Parka Jacket;1;Caroljean Elstob;Agender,41;5990 John View RdApt. 812, Lake Lukeberg 5989, South Australia, Australia
165;2021-6-23;Joggers;Trousers;XS;yellow;94;A yellow coloured, XS sized, Joggers Trousers;2;Caroljean Elstob;Agender,41;5990 John View RdApt. 812, Lake Lukeberg 5989, South Australia, Australia
165;2021-6-23;Oxford Cloth;Shirt;S;indigo;114;A indigo coloured, S sized, Oxford Cloth Shirt;1;Caroljean Elstob;Agender,41;5990 John View RdApt. 812, Lake Lukeberg 5989, South Australia, Australia
166;2021-7-11;Peacoat;Jacket;L;orange;102;A orange coloured, L sized, Peacoat Jacket;1;Hew Cardinal;Agender,57;29 David JunctionApt. 733, North Ruby 3303, South Australia, Australia
166;2021-7-11;Shearling;Jacket;M;blue;95;A blue coloured, M sized, Shearling Jacket;3;Hew Cardinal;Agender,57;29 David JunctionApt. 733, North Ruby 3303, South Australia, Australia
166;2021-7-11;Peacoat;Jacket;XS;orange;102;A orange coloured, XS sized, Peacoat Jacket;1;Hew Cardinal;Agender,57;29 David JunctionApt. 733, North Ruby 3303, South Australia, Australia
166;2021-7-11;Coach;Jacket;S;violet;115;A violet coloured, S sized, Coach Jacket;2;Hew Cardinal;Agender,57;29 David JunctionApt. 733, North Ruby 3303, South Australia, Australia
166;2021-7-11;Chambray;Shirt;M;orange;105;A orange coloured, M sized, Chambray Shirt;2;Hew Cardinal;Agender,57;29 David JunctionApt. 733, North Ruby 3303, South Australia, Australia
166;2021-7-11;Denim;Jacket;XS;yellow;92;A yellow coloured, XS sized, Denim Jacket;3;Hew Cardinal;Agender,57;29 David JunctionApt. 733, North Ruby 3303, South Australia, Australia
167;2021-6-26;Relaxed Leg;Trousers;XS;blue;95;A blue coloured, XS sized, Relaxed Leg Trousers;2;Thomasine Baudet;Female,60;313 Grace LoopApt. 523, Ameliaview 939, South Australia, Australia
167;2021-6-26;Drawstring;Trousers;XS;blue;104;A blue coloured, XS sized, Drawstring Trousers;1;Thomasine Baudet;Female,60;313 Grace LoopApt. 523, Ameliaview 939, South Australia, Australia
167;2021-6-26;Chambray;Shirt;M;orange;105;A orange coloured, M sized, Chambray Shirt;1;Thomasine Baudet;Female,60;313 Grace LoopApt. 523, Ameliaview 939, South Australia, Australia
167;2021-6-26;Denim;Shirt;XL;indigo;115;A indigo coloured, XL sized, Denim Shirt;2;Thomasine Baudet;Female,60;313 Grace LoopApt. 523, Ameliaview 939, South Australia, Australia
168;2021-1-10;Relaxed Leg;Trousers;M;blue;95;A blue coloured, M sized, Relaxed Leg Trousers;3;Dannie Fidler;Genderfluid,32;157 Rohan MallApt. 466, East Max 4145, Tasmania, Australia
168;2021-1-10;Cropped;Trousers;M;indigo;99;A indigo coloured, M sized, Cropped Trousers;3;Dannie Fidler;Genderfluid,32;157 Rohan MallApt. 466, East Max 4145, Tasmania, Australia
168;2021-1-10;Oxford Cloth;Shirt;XL;green;114;A green coloured, XL sized, Oxford Cloth Shirt;1;Dannie Fidler;Genderfluid,32;157 Rohan MallApt. 466, East Max 4145, Tasmania, Australia
168;2021-1-10;Denim;Jacket;XL;green;92;A green coloured, XL sized, Denim Jacket;1;Dannie Fidler;Genderfluid,32;157 Rohan MallApt. 466, East Max 4145, Tasmania, Australia
168;2021-1-10;Cardigan;Jacket;XS;yellow;118;A yellow coloured, XS sized, Cardigan Jacket;2;Dannie Fidler;Genderfluid,32;157 Rohan MallApt. 466, East Max 4145, Tasmania, Australia
169;2021-3-9;Relaxed Leg;Trousers;S;red;95;A red coloured, S sized, Relaxed Leg Trousers;2;Elvira Sarfati;Agender,59;0433 Armstrong HillSuite 974, Lake Danielland 7613, Tasmania, Australia
169;2021-3-9;Puffer;Jacket;L;yellow;110;A yellow coloured, L sized, Puffer Jacket;3;Elvira Sarfati;Agender,59;0433 Armstrong HillSuite 974, Lake Danielland 7613, Tasmania, Australia
169;2021-3-9;Drawstring;Trousers;L;green;104;A green coloured, L sized, Drawstring Trousers;2;Elvira Sarfati;Agender,59;0433 Armstrong HillSuite 974, Lake Danielland 7613, Tasmania, Australia
169;2021-3-9;Cardigan;Jacket;XS;yellow;118;A yellow coloured, XS sized, Cardigan Jacket;2;Elvira Sarfati;Agender,59;0433 Armstrong HillSuite 974, Lake Danielland 7613, Tasmania, Australia
169;2021-3-9;Trench Coat;Jacket;M;blue;112;A blue coloured, M sized, Trench Coat Jacket;2;Elvira Sarfati;Agender,59;0433 Armstrong HillSuite 974, Lake Danielland 7613, Tasmania, Australia
169;2021-3-9;Pullover;Jacket;M;blue;114;A blue coloured, M sized, Pullover Jacket;3;Elvira Sarfati;Agender,59;0433 Armstrong HillSuite 974, Lake Danielland 7613, Tasmania, Australia
169;2021-3-9;Leather;Jacket;S;red;113;A red coloured, S sized, Leather Jacket;3;Elvira Sarfati;Agender,59;0433 Armstrong HillSuite 974, Lake Danielland 7613, Tasmania, Australia
169;2021-3-9;Joggers;Trousers;M;yellow;94;A yellow coloured, M sized, Joggers Trousers;1;Elvira Sarfati;Agender,59;0433 Armstrong HillSuite 974, Lake Danielland 7613, Tasmania, Australia
169;2021-3-9;Peacoat;Jacket;S;green;102;A green coloured, S sized, Peacoat Jacket;2;Elvira Sarfati;Agender,59;0433 Armstrong HillSuite 974, Lake Danielland 7613, Tasmania, Australia
170;2021-8-17;Parka;Jacket;L;orange;119;A orange coloured, L sized, Parka Jacket;3;Hunfredo Peyto;Bigender,36;68 Doyle View RdSuite 917, Port Davidburgh 757, Tasmania, Australia
170;2021-8-17;Henley;Shirt;M;orange;92;A orange coloured, M sized, Henley Shirt;1;Hunfredo Peyto;Bigender,36;68 Doyle View RdSuite 917, Port Davidburgh 757, Tasmania, Australia
170;2021-8-17;Mandarin Collar;Shirt;XS;violet;108;A violet coloured, XS sized, Mandarin Collar Shirt;1;Hunfredo Peyto;Bigender,36;68 Doyle View RdSuite 917, Port Davidburgh 757, Tasmania, Australia
170;2021-8-17;Pleated;Trousers;XL;violet;90;A violet coloured, XL sized, Pleated Trousers;2;Hunfredo Peyto;Bigender,36;68 Doyle View RdSuite 917, Port Davidburgh 757, Tasmania, Australia
170;2021-8-17;Cords;Trousers;XL;blue;113;A blue coloured, XL sized, Cords Trousers;2;Hunfredo Peyto;Bigender,36;68 Doyle View RdSuite 917, Port Davidburgh 757, Tasmania, Australia
171;2021-9-14;Windbreaker;Jacket;XS;violet;109;A violet coloured, XS sized, Windbreaker Jacket;2;Melodee Spencley;Bigender,49;033 Mitchell IslandApt. 732, Crooksshire 9651, Victoria, Australia
171;2021-9-14;Coach;Jacket;XS;indigo;115;A indigo coloured, XS sized, Coach Jacket;1;Melodee Spencley;Bigender,49;033 Mitchell IslandApt. 732, Crooksshire 9651, Victoria, Australia
171;2021-9-14;Shearling;Jacket;M;orange;95;A orange coloured, M sized, Shearling Jacket;1;Melodee Spencley;Bigender,49;033 Mitchell IslandApt. 732, Crooksshire 9651, Victoria, Australia
171;2021-9-14;Denim;Jacket;XL;blue;92;A blue coloured, XL sized, Denim Jacket;3;Melodee Spencley;Bigender,49;033 Mitchell IslandApt. 732, Crooksshire 9651, Victoria, Australia
171;2021-9-14;Pullover;Jacket;XS;green;114;A green coloured, XS sized, Pullover Jacket;1;Melodee Spencley;Bigender,49;033 Mitchell IslandApt. 732, Crooksshire 9651, Victoria, Australia
171;2021-9-14;Flannel;Shirt;XS;green;96;A green coloured, XS sized, Flannel Shirt;2;Melodee Spencley;Bigender,49;033 Mitchell IslandApt. 732, Crooksshire 9651, Victoria, Australia
171;2021-9-14;Camp Collared;Shirt;L;blue;112;A blue coloured, L sized, Camp Collared Shirt;2;Melodee Spencley;Bigender,49;033 Mitchell IslandApt. 732, Crooksshire 9651, Victoria, Australia
171;2021-9-14;Cuban Collar;Shirt;XL;violet;93;A violet coloured, XL sized, Cuban Collar Shirt;2;Melodee Spencley;Bigender,49;033 Mitchell IslandApt. 732, Crooksshire 9651, Victoria, Australia
172;2021-1-5;Bomber;Jacket;XL;yellow;90;A yellow coloured, XL sized, Bomber Jacket;3;Shelbi Impson;Genderfluid,78;20 Xavier RidgeApt. 805, Hansenberg 7744, New South Wales, Australia
172;2021-1-5;Casual Slim Fit;Shirt;L;indigo;113;A indigo coloured, L sized, Casual Slim Fit Shirt;1;Shelbi Impson;Genderfluid,78;20 Xavier RidgeApt. 805, Hansenberg 7744, New South Wales, Australia
172;2021-1-5;High-Waisted;Trousers;S;red;98;A red coloured, S sized, High-Waisted Trousers;2;Shelbi Impson;Genderfluid,78;20 Xavier RidgeApt. 805, Hansenberg 7744, New South Wales, Australia
